[ 2015-05-06T08:19:45+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.003000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.003000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.033002s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033002s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.003000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:02+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-06T08:36:02+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.005000s ]
[ 2015-05-06T08:36:02+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.006000s ]
[ 2015-05-06T08:36:02+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T08:36:02+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:02+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2015-05-06T08:36:10+08:00 ] /index.php/Login/checkVerify | ERR: (ThinkException) 非法操作checkVerify
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.014001s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014001s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001001s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005001s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:12+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.011001s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012001s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.006001s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010001s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T08:36:13+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:00:49+08:00 ] /index.php/Login/checkAccount | ERR: (ThinkException) 非法操作checkAccount
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.020001s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020001s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:01:59+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-05-06T09:02:00+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:02:00+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T09:02:00+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:02:00+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:02:00+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:02:00+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:02:11+08:00 ] /index.php/Login/checkAccount | ERR: (ThinkException) 非法操作checkAccount
[ 2015-05-06T09:02:37+08:00 ] /index.php/Login/checkAccount | ERR: (ThinkException) 非法操作checkAccount
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.013001s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013001s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.004000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:12:01+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.011000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003001s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:02+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:12:07+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:12:07+08:00 ] /index.php/Login/checkAccount | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:07+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:12:07+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:12:07+08:00 ] /index.php/Login/checkAccount | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:12:07+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:13:54+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:13:54+08:00 ] /index.php/Login/checkAccount | INFO: Run CheckRoute Behavior [ RunTime:0.003000s ]
[ 2015-05-06T09:13:54+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ route_check ] --END-- [ RunTime:0.003000s ]
[ 2015-05-06T09:13:54+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:13:54+08:00 ] /index.php/Login/checkAccount | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001001s ]
[ 2015-05-06T09:13:54+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001001s ]
[ 2015-05-06T09:13:56+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:13:56+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2015-05-06T09:13:56+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:13:56+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:13:56+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:13:56+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:16:56+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:16:56+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T09:16:56+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:16:56+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:16:56+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:16:56+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-06T09:17:17+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:17:17+08:00 ] /index.php/Login/checkAccount | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-06T09:17:17+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:17:17+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ app_begin ] --START--
[ 2015-05-06T09:17:17+08:00 ] /index.php/Login/checkAccount | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:17:17+08:00 ] /index.php/Login/checkAccount | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:34:19+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-06T09:34:19+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-06T09:34:19+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-05-06T09:34:19+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
